web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,created-date,new-price,description-text
"1698803791-795","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10847553","AUDI A3 Sportback 2.0 40 TDI Design qu. S-Tr.","","CHF 28'900.–","10.2019","Limousine","61'500 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","6.4 l/100 km","Oui","30.03.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Bahnhofstrasse 29, 5623 Boswil","Listing ID: 10847553","2023-09-11","CHF 54'920","Rufen Sie uns jetzt unter 056 521 44 33 an, um einen Termin zu vereinbaren.

Besuchen Sie uns auf:

www.autopedia.ch

Besonderheiten dieses Fahrzeugs:

12 Monate Garantie
Servicegepflegt

Hinweis: Die tatsächliche Ausstattung kann von der publizierten Ausstattung abweichen. 

Herzlich Willkommen bei uns im schönen Freiamt in Boswil
Im kleinen Dörfchen Boswil bieten wir Ihnen auf über 2’000m² Gesamtfläche stetig über 80 gepflegte Fahrzeuge an. Genießen Sie in unserer Kundenlounge einen erstklassigen Kaffee, während Sie sich in Ruhe umsehen.

Ihr Einkaufserlebnis – Unser Versprechen:

49-Punkte Autopedia Check
Jedes Fahrzeug durchläuft bei uns einen umfassenden 49-Punkte Check, um höchste Qualität sicherzustellen.

Stressfreie Probefahrt
Um Ihnen das beste Einkaufserlebnis zu bieten, ermöglichen wir eine unabhängige Probefahrt ohne Begleitperson des Betriebes.

Flexible Finanzierungsangebote
Wir bieten eine Reihe von attraktiven Finanzierungs- sowie Leasingmodellen, und unsere Finanzierungsspezialisten führen Sie kompetent durch alle Optionen. Zusatzleistungen wie Versicherung und Garantie können problemlos in die Monatsrate integriert werden.

Maximale Sicherheit
Geniessen Sie bis zu 36 Monate Garantie für ein sorgenfreies Fahrvergnügen.

Faire Eintauschangebote
Wir bieten faire Preise für Ihr altes Fahrzeug und garantieren eine schnelle und unkomplizierte Abwicklung.

Allgemeine Information / Konditionen:
Alle Preise sind inklusive Mehrwertsteuer und exklusive einer optionalen Administrationsgebühr. Irrtümer und Zwischenverkauf vorbehalten.

Für weitere Informationen oder ein individuelles Angebot, zögern Sie bitte nicht, uns zu kontaktieren. Wir freuen uns, Sie schon bald in unserem Autohaus begrüssen zu dürfen."
"1698803803-796","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10909272","AUDI A3 Sportback 2.0 TFSI Sport quattro S-tronic","FRISCH AB MFK, 12 MONATE GARANTIE, S-LINE INNEN + AUSSEN, PANORAMAGLASDACH, R-KAMERA, VIRTUAL COCKPIT, MMI NAVIGATION","CHF 28'900.–","11.2018","Limousine","69'000 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","6 l/100 km","Oui","05.10.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 200'000 km","Grofstrasse 17, 8887 Mels","Listing ID: 10909272","2023-10-03","Non",""
"1698803816-797","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2022-occasion-10910728","AUDI A3 Limousine 35 TDI advanced S-tronic","Stoff, Navigation, Sitzheizung, Tempomat, LED Scheinwerfer, 17""Alufelgen. Spurassist, El.Spiegel, El.Klappbar, Parkhilfe, Digital Display, Touchscreen, Klimaautomat 2, Regen Lichtsensor, DAB,","CHF 28'980.–","02.2022","Limousine","24'040 km","Diesel","Automatique","150 PS (110 kW)","Traction avant","4.7 l/100 km","Oui","","Non","Non","","Büelstrasse 35, 8604 Hegnau-Volketswil","Listing ID: 10910728","2023-10-03","Oui",""
"1698803832-798","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2018-occasion-10432859","AUDI A3 1.5 TFSI sport","ACB Ankauf v. Autos/Wohnmobilen/Eintausch ACB Nr. 139 1. Hand Sportfahrwerk Sportsitze S-Tronic LED-Scheinwerfer Klimaaut.","CHF 28'997.–","03.2018","Cabriolet","72'339 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","4.9 l/100 km","Oui","01.03.2018","Non","Non","","Zollstrasse 33, 8240 Thayngen(SH)","Listing ID: 10432859","2023-04-13","Non","ACB Ankauf ihres Wohnmobils, VW California, Marco Polo
auch ohne Eintausch
Rufen sie uns an für eine unverbindliche Offerte:
Tel: 052/645`46`01

Die Fahrzeuge stehen NICHT IMMER draussen, befinden sich z. T. in geschlossener Halle.
Bitte Tel. und Termin vereinbaren.

- ACB Ankauf und Eintausch von Wohnmobilen, Wohnwagen
- ACB Ankauf und Eintausch von California, Marco Polo
- ACB Ankauf und Eintausch von Motorräder
- ACB Ankauf und Eintausch von Schlauchboote

Grosses Occasions-Wohnmobil- California-Center und Maro Polo-Center
Immer bis zu 150 Wohnmobile, California, Marco Polo und über 150 PW am Lager
Günstige Leasing- und Finanzierungskonditionen, kompetente und schnelle Abwicklung

CH-FZG., aus 1. Hand, Gratisservice 10 Jahre oder 100`000 km ab 1. Inv.setzung

Sportfahrwerk, Alu 17', Sportsitze, el. Verdeck, S-Tronic, Leder-Sport-Multifunktionslenkrad unten angeflacht, PDC vo/hi, ISOFIX, Klimaaut., usw.

ACB - wenn Qualität entscheidet:

- TOP Auswahl unfallfreier Fahrzeuge
- moderne Werkstatt, geschultes Team
- Zukauf oder Eintausch Ihres Fahrzeuges
- günstige Leasing- und Finanzierungskonditionen
- seit über 30 Jahren täglich für Sie da
- professionelle, faire und sichere Abwicklung

 Probefahrt?  Jetzt anrufen, wir freuen uns auf Sie!
Tel. 052 645'46'01

12 Monate Garantie nach Absprache gegen Aufpreis möglich

Hinweis: Die effektive Ausstattung kann von der publizierten Ausstattung abweichen.
Vorbehältlich Irrtümer und Zwischenverkauf."
"1698803844-799","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10962867","AUDI A3 Sportback 2.0 TFSI Sport quattro S-tronic","Colore carrozzeria grigio daytona, pacchetto ottico nero titanio Audi esclusive, calottespecchietti retrovisori esterni nero","CHF 29'000.–","06.2018","Limousine","60'000 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","6 l/100 km","Non","28.06.2021","Non","Oui","A partir du, 29.06.2023, 12 mois ou 200'000 km","Via motta 18, 6830 Chiasso","Listing ID: 10962867","2023-10-22","CHF 58'880","Copertura garanzia Audi CarLife Plus fino al 28/06/24, rinnovabile alla scadenza, Bang&Olufsen sound system"
"1698803858-800","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10837398","AUDI A3 35 TFSI Sport","","CHF 29'400.–","10.2019","Limousine","52'000 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","-","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Rouges Terres 57, 2068 Hauterive / Neuchâtel","Listing ID: 10837398","2023-09-07","Non","12 Mois, ou max. 20'000 km Franchise de 500.- par cas"
"1698803873-801","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2022-occasion-10500167","AUDI A3 Sportback 35 TDI S-tronic","SUPER EINTAUSCHPREIS auto zueri west NIRGENDS GÜNSTIGER 044 730 10 20 8-21H","CHF 29'500.–","01.2022","Limousine","10'300 km","Diesel","Automatique","150 PS (110 kW)","Traction avant","3.9 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 2 mois","Zürcherstrasse 143, 8952 Schlieren","Listing ID: 10500167","2023-05-06","CHF 54'220","auto züri west
SCHWEIZWEIT GÜNSTIGSTE - OCCASION
 Schön, dass Sie sich für unser Angebot interes-
sieren, dieses Fahrzeug steht bei uns in der Ausstellung und Sie können JEDERZEIT unverbindlich
  eine Probefahrt machen.
 
 400 weitere TOP OCCASIONEN AN LAGER
 - 12 MIT GARANTIE
 - SCHWEIZWEIT NIRGENDS GÜNSTIGER
 
 400 weitere NEUWAGEN AN LAGER
 - 28%-44% Superrabatt
 - DANK DIREKTIMPORT SCHWEIZWEIT NIRGENDS GÜNSTIGER
 - EUROPA WERKSGARANTIE 
 
 128 weitere TOP Angebote im robotergesteuerten AutoTower, in Minutenfrist zur Probefahrt bereit
 
 - IMMER SUPER EINTAUSCHOFFERTEN
 
 - BARANKAUF ALLER MARKEN 
 
 - TÄGLICH OFFEN 8-21 UHR SONNTAG BESICHTIGUNG
 
TOP Finanzierung mit ""azw FINANCE""  ab CHF 347 pro Monat mit oder ohne Anzahlung nach Ihrem Wunsch
 
  Garantie:
 fortlaufend: 2 Jahre Werksgarantie
 
  Speziell zu erwähnen ist: 
   nous nous réjouissons de votre visite!  
Nous parlons aussi le français!
  auto züri west 
 Nous vous remercions pour l'intérêt que vous portez à notre offre  ce véhicule  est avec nous sur le terrain et vous pouvez TOUJOURS faire un essai sans engagement.
400 plus de voitures d'occasion haut en stock
 -AVEC GARANTIE 
-En Suisse moins cher ailleurs
 400 nouvelles voitures plus en stock
-28%-44% SUPER DISCOUNT - Merci à  L’importation directe
-EUROPE GARANTIE USINE
128 autre meilleurs véhicules dans le Tour à commande robotisée
 -Super offres d'échange de voiture
-CASH RACHAT sur toutes les marques

 ouvert tous les jours 8-21H  dimanche visites
 financement complémentaire avec -azw FINANCE-  à partir de CHF 465 par mois avec ou sans dépôt! 
 
 
   SUPER GELEGENHEIT! HAMMER Limousine mit S-Tronic-Automat!, MMI Navigation Plus, Metallic, 17"" Alufelgen, 2-Zonen Klimaautomatik, Einparkhilfe vorne/hinten, Sitzheizung vorn, Ambientebeleuchtung, ESP, Sportsitze vorn, Audi Virutal Cockpit, Keyless GO, Bordcomputer, ISOFIX, Matrix-LED-Scheinwerfer, Ablagen-/Gepäckraumpaket, 4x elektr. Fenster, LED-Heckleuchten, LED-Tagfahrlicht, Scheinwerfer-Reinigungsanlage, Spiegel elektr. verstell-/beheizbar, DAB+ Radio, abgedunk. Scheiben hin., Spurverlasswarnung, 6x Airbags, Bluetooth, Cupholder vorn, Armlehne, Zentralverriegelung mit Funk u.v.m., Bei weiteren Fragen wenden Sie sich bitte an unsere Verkaufsberater!,"
"1698803886-802","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10969247","AUDI A3 Sportback 2.0 35 TDI Sport S-Tronic","Th.Willy AG Auto-Zentrum-Bern","CHF 29'500.–","05.2020","Limousine","19'000 km","Diesel","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","6.1 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Freiburgstrasse 443, 3018 Bern","Listing ID: 10969247","2023-10-24","CHF 52'460",""
"1698803899-803","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2022-occasion-10973429","AUDI A3 Sportback 40 TFSI advanced quattro S-tronic","Audi Swiss Service Package+ ,10 Jahre Service und 3 Jahre Reparatur, max. 100'000 km","CHF 29'800.–","07.2022","Limousine","42'000 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","7.8 l/100 km","Oui","08.07.2022","Non","Oui","Dès la 1ère mise en circulation, 36 mois","Frauenfelderstrasse 31, 8514 Amlikon/Bissegg","Listing ID: 10973429","2023-10-26","CHF 57'800",""
"1698803912-804","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10279053","AUDI A3 Sportback 40 TDI Sport quattro *S-Line*","**digitales Kombiinstrument**S-Line**Navi**LED Scheinwerfer**Sitzheizung**","CHF 29'800.–","10.2019","Limousine","92'000 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","7.2 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Wilerstrasse 207, 9500 Kirchberg, 9500 Wil SG","Listing ID: 10279053","2023-02-21","Non",""
"1698803925-805","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10712756","AUDI A3 Sportback 40 TFSI Sport quattro S-tronic","Top gepflegtes CH-Fahrzeug mit Top Ausstattung aus 1.Hand. Ab MFK. 12 Monate Garantie.","CHF 29'800.–","03.2019","Limousine","69'000 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","6.3 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Wässeristrasse 12, 8340 Hinwil","Listing ID: 10712756","2023-07-20","CHF 66'940",""
"1698803940-806","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10896416","AUDI A3 Sportback 35 TFSI S-Line *CH-Fahrzeug*","*Abstandsregeltemp*LED-SW*Sportsitze*El-Sitze*Sitzheiz*Parkassist+Kamera*Side+Lane-Assist*Navi*Komfortschlüssel*","CHF 29'800.–","06.2021","Limousine","49'400 km","Hybride léger essence/électrique","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","5.8 l/100 km","Oui","","Non","Oui","Dès la 1ère mise en circulation, 48 mois ou 80'000 km","Maienweg 1, 8953 Dietikon","Listing ID: 10896416","2023-09-28","Non","- CH-Fahrzeug
- Gratis Service 10 Jahre oder 100'000km (ab 1Inv)
- Werksgarantie 4 Jahre oder 80'000km (ab 1Inv)
- Abstandsregeltempomat
- Spurwechselassistent
- Spurhalteassistent
- Verkehrszeichenerkennung
- MMI Navigation plus
- PhoneBox
- Soundsystem
- Virtual Cockpit plus
- Parkassistent mit Rückfahrkamera
- LED-Scheinwerfer
- Vordersitze elektrisch verstellbar
- Vordersitze heizbar
- Sportsitze Leder/Stoff
- Komfortschlüssel
- El-Heckklappe
- 2-Zonen Klimaautomat
- Fahrwerk mit Dämpferregelung
- Mittelarmlehne vorn in der Neigung einstellbar, in Längsrichtung verschiebbar
- Elektrisch einstellbare Lendenwirbelstütze für Vordersitze"
"1698803953-807","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2018-occasion-10093216","AUDI A3 Cabriolet 2.0 TFSI Sport quattro S-tronic","**CH-Fahrzeug, LED, Audi phone box, B&O, Audi Soundsystem, Navi uvm.**","CHF 29'900.–","03.2018","Cabriolet","78'800 km","Essence","Automatique","190 PS (140 kW)","4 roues motrices","6.1 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Arbonerstrasse 19, 9300 Wittenbach","Listing ID: 10093216","2022-12-10","CHF 60'810","[#F1] BusinessPlus
[GB1] LTE-Unterstützung für Audi phone box
[PA] schwarz
[JN] schwarz - schwarz
[Y1] tangorot metallic
[YEL] Infotainment & Technik Kombipaket"
"1698803968-808","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10918016","AUDI A3 Sportback 40 TFSI Sport quattro S-tronic","***Frisch ab MFK***Klima***Automat***Navi**Tempomat***","CHF 29'900.–","12.2019","Limousine","74'500 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","8.3 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 10'000 km","Güttingerstrasse 9, 8593 Kesswil","Listing ID: 10918016","2023-10-05","Non","***ALLES INKLUSIVE***
Bei uns bezahlen Sie keine Ablieferungs- oder Bereitstellungsgebühren!

***LEASING ODER FINANZIERUNG***
Fragen Sie nach den attraktiven Konditionen unserer Partnerbanken!

***BESICHTIGUNG UND PROBEFAHRT***
Besichtigungen und Probefahrten sind bei uns immer unverbindlich und kostenlos!

Herzlichen Dank für Ihr Interesse an einem unserer Fahrzeuge. Da wir an vier Standorten vertreten sind, vereinbaren Sie für eine Besichtigung und Probefahrt bitte telefonisch oder per Klick auf den Button ""Probefahrt"" einen Termin.

Wir sprechen / Nous parlons / We speak / Mi govorimo / Beszélünk / Vorbim / Rozmawiamy po: Deutsch / Français / English / Bosanski Srbsko-Hrvatski / Magyarul / Româneste / Polsku!"
"1698803983-809","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10960869","AUDI A3 Sportback 35 TFSI advanced S-tronic","ACC, Lane Assist, 5 Jahre Garantie, Pre Sense, DAB, MMI Plus, dunkle Scheiben, LED Scheinwerfer, Audi Connect, Audi Sound","CHF 29'900.–","01.2022","Limousine","8'000 km","Hybride léger essence/électrique","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","-","Oui","","Non","Oui","Dès la 1ère mise en circulation, 60 mois ou 100'000 km","Niederfeldweg 2a, 3752 Wimmis","Listing ID: 10960869","2023-10-21","Non","Herzlich Willkommen bei The CarNet by Garage Gnägi AG in Wimmis

Unsere Fahrzeuge sind alle frisch ab MFK und falls fällig ab fachmännischem Service
Auf Wunsch liefern wir die Fahrzeuge achtfach bereift
Wir verfügen über eine eigene professionelle Werkstatt
Wir bieten 3 bis 36 Monate Garantie
Gerne berechnen und organisieren wir Ihnen Leasing und Finanzierungsmöglichkeiten
Wir sprechen deutsch. We speak english. Nous parlons français

Besten Dank für Ihr Interesse an einem unserer Fahrzeuge www.thecarnet.ch"
"1698803996-810","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10928837","AUDI A3 Sportback 2.0 TFSI quattro S-tronic","Top Zustnd, top gepflegt","CHF 29'900.–","07.2018","Limousine","38'000 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","6 l/100 km","Non","","Non","Non","","7205 Zizers","Listing ID: 10928837","2023-10-09","Non",""
"1698804011-811","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10983908","AUDI A3 Sportback 40 TFSI Sport quattro S-tronic","Gute Ausstattung, super gepflegt und Nichtraucherfahrzeug","CHF 29'900.–","10.2019","Limousine","41'000 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","8.3 l/100 km","Oui","23.10.2019","Non","Non","","Fuchslochstrasse 6, 8234 Stetten","Listing ID: 10983908","2023-10-30","CHF 53'350","Sehr gut ausgestatteter Audi A3 Sportback 40 TFSI spart Attraction 2.0 TFSI. Nichtraucherfahrezeug.

Extra-Optionen:

- Ablagenpaket
- Aluräder 7,5J x 18, 10-Speichen Design, Titanoptik matt, g
- Anfahrassistent
- PCE Assistenzpaket
- Assistenzpaket inkl. Stau- und Notfallassistent
- Audi connect mit integrierter SIM-larte (3 Jahre)
- Audi Phone Box
- Audi smartphone Interface
- Audi Sound System
- Audi virtual cockpit
- Aussenspiegel autom. abblendend und el. Anklappbar
- brillantschwarz, schwarz, Naht schwarz, Himmel felsgrau
- Entfall von Typzeichen und Technologie Schriftzug
- Fernlichtassistent
- Infotainment & Technik lombipaket
- Innenbeleuchtungspaket
- Innenspiegel automatisch abblendend, mit Licht- & Rege
- Komfortschlüssel"
